,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
64,ICICIBANK,EQ,03-Apr-2013,1046.9,1049.05,1062.75,1025.3,1028.3,1031.4,1048.01,2575077,26987.15,97338,1144387,44.44
65,ICICIBANK,EQ,04-Apr-2013,1031.4,1018.75,1023.0,1002.6,1008.8,1008.8,1012.26,3430213,34722.71,101721,1950192,56.85
66,ICICIBANK,EQ,05-Apr-2013,1008.8,1008.8,1008.8,985.0,996.0,998.15,995.8,5239768,52177.71,118215,2706876,51.66
67,ICICIBANK,EQ,08-Apr-2013,998.15,994.7,1005.1,987.3,990.15,989.1,996.82,2200987,21939.98,48393,1033020,46.93
68,ICICIBANK,EQ,09-Apr-2013,989.1,996.55,1019.75,983.2,984.9,990.05,1001.23,3800216,38048.92,93659,2004417,52.74
69,ICICIBANK,EQ,10-Apr-2013,990.05,997.55,1007.3,981.7,1006.4,1004.3,993.59,4126184,40997.54,112540,2049789,49.68
70,ICICIBANK,EQ,11-Apr-2013,1004.3,1024.9,1049.0,1024.25,1039.0,1040.2,1035.25,5487039,56804.43,132630,3498950,63.77
71,ICICIBANK,EQ,12-Apr-2013,1040.2,1031.1,1050.9,1026.3,1042.2,1045.35,1040.42,2027922,21098.84,57181,911735,44.96
72,ICICIBANK,EQ,15-Apr-2013,1045.35,1037.5,1068.9,1031.5,1045.0,1047.1,1052.88,3806541,40078.18,122959,2138208,56.17
73,ICICIBANK,EQ,16-Apr-2013,1047.1,1045.0,1085.0,1044.4,1072.3,1078.9,1072.81,5760292,61796.96,154438,3724228,64.65
74,ICICIBANK,EQ,17-Apr-2013,1078.9,1081.1,1111.55,1081.1,1094.0,1097.65,1097.86,4869110,53456.1,163126,2986483,61.34
75,ICICIBANK,EQ,18-Apr-2013,1097.65,1082.0,1127.2,1082.0,1122.0,1122.65,1110.43,3815721,42370.78,141340,2064620,54.11
76,ICICIBANK,EQ,22-Apr-2013,1122.65,1125.2,1159.7,1116.45,1156.8,1148.45,1136.13,3606757,40977.6,163805,2160302,59.9
77,ICICIBANK,EQ,23-Apr-2013,1148.45,1150.0,1164.9,1124.65,1162.5,1161.3,1142.53,4083221,46652.14,110405,2305457,56.46
78,ICICIBANK,EQ,25-Apr-2013,1161.3,1170.1,1188.0,1162.0,1174.0,1177.35,1176.27,6213700,73089.92,118540,3810844,61.33
79,ICICIBANK,EQ,26-Apr-2013,1177.35,1172.5,1188.8,1125.0,1142.2,1144.5,1154.1,7067070,81561.05,209902,2172754,30.74
80,ICICIBANK,EQ,29-Apr-2013,1144.5,1150.1,1160.0,1133.5,1149.0,1153.2,1147.05,2201586,25253.34,60905,827475,37.59
81,ICICIBANK,EQ,30-Apr-2013,1153.2,1157.5,1172.0,1142.1,1160.0,1163.65,1158.23,2970462,34404.78,97336,1463971,49.28
82,ICICIBANK,EQ,02-May-2013,1163.65,1160.2,1187.0,1160.0,1171.0,1171.7,1175.98,2773309,32613.48,118780,1689881,60.93
83,ICICIBANK,EQ,03-May-2013,1171.7,1167.65,1170.0,1121.9,1130.0,1129.95,1145.62,3968809,45467.65,116885,1833050,46.19
84,ICICIBANK,EQ,06-May-2013,1129.95,1127.5,1149.0,1109.25,1148.05,1142.65,1127.99,2474193,27908.65,68418,953819,38.55
85,ICICIBANK,EQ,07-May-2013,1142.65,1143.0,1172.0,1142.0,1162.05,1163.95,1162.98,2927310,34044.06,85540,1585514,54.16
86,ICICIBANK,EQ,08-May-2013,1163.95,1170.0,1175.8,1145.6,1160.15,1157.95,1159.2,2384092,27636.33,84259,1201752,50.41
87,ICICIBANK,EQ,09-May-2013,1157.95,1160.0,1165.15,1143.8,1154.0,1152.65,1155.04,1576896,18213.78,50974,557335,35.34
88,ICICIBANK,EQ,10-May-2013,1152.65,1153.0,1169.9,1150.35,1165.0,1165.35,1161.46,1943972,22578.37,68933,775104,39.87
89,ICICIBANK,EQ,11-May-2013,1165.35,1161.0,1172.0,1161.0,1171.6,1167.95,1167.09,81459,950.7,2595,25042,30.74
90,ICICIBANK,EQ,13-May-2013,1167.95,1161.0,1176.5,1145.25,1148.8,1148.8,1161.9,1906192,22147.97,61164,698648,36.65
91,ICICIBANK,EQ,14-May-2013,1148.8,1153.0,1166.55,1141.9,1148.85,1147.45,1153.7,2072439,23909.69,79915,937441,45.23
92,ICICIBANK,EQ,15-May-2013,1147.45,1152.95,1198.8,1152.0,1190.8,1191.25,1180.4,3595169,42437.25,91768,1932719,53.76
93,ICICIBANK,EQ,16-May-2013,1191.25,1185.0,1219.0,1184.8,1206.15,1207.5,1211.43,3009616,36459.33,78976,1650714,54.85
94,ICICIBANK,EQ,17-May-2013,1207.5,1205.1,1236.9,1203.05,1224.95,1230.45,1220.12,2805363,34228.82,83615,1318063,46.98
95,ICICIBANK,EQ,20-May-2013,1230.45,1228.95,1234.4,1203.6,1210.6,1209.8,1220.29,2740521,33442.21,71802,1657090,60.47
96,ICICIBANK,EQ,21-May-2013,1209.8,1209.8,1236.2,1202.2,1210.2,1211.0,1217.62,2496559,30398.51,85139,1042070,41.74
97,ICICIBANK,EQ,22-May-2013,1211.0,1215.0,1227.0,1204.45,1212.0,1210.1,1216.4,2647409,32203.02,68454,1444287,54.55
98,ICICIBANK,EQ,23-May-2013,1210.1,1200.0,1206.4,1162.25,1178.0,1172.3,1177.92,3356824,39540.81,110755,1754425,52.26
99,ICICIBANK,EQ,24-May-2013,1172.3,1186.4,1210.7,1177.7,1204.0,1204.15,1195.64,2564909,30667.04,73535,1254355,48.9
100,ICICIBANK,EQ,27-May-2013,1204.15,1204.0,1225.0,1194.8,1216.2,1219.4,1210.01,2488660,30112.99,101673,1369375,55.02
101,ICICIBANK,EQ,28-May-2013,1219.4,1223.5,1238.4,1219.9,1233.05,1231.95,1228.46,2721120,33427.75,90133,1535038,56.41
102,ICICIBANK,EQ,29-May-2013,1231.95,1230.0,1232.5,1208.1,1214.9,1214.9,1218.12,2077135,25301.93,93362,1203383,57.93
103,ICICIBANK,EQ,30-May-2013,1214.9,1195.0,1197.45,1172.25,1178.0,1182.8,1183.75,4345037,51434.45,124914,2608337,60.03
104,ICICIBANK,EQ,31-May-2013,1182.8,1181.0,1188.8,1148.0,1148.4,1154.45,1165.48,3307527,38548.67,132460,1898245,57.39
105,ICICIBANK,EQ,03-Jun-2013,1154.45,1150.0,1158.0,1134.65,1146.0,1145.15,1143.9,2472035,28277.69,84539,1346666,54.48
106,ICICIBANK,EQ,04-Jun-2013,1145.15,1150.0,1166.15,1134.7,1138.05,1138.2,1155.17,2328285,26895.58,104227,1300667,55.86
107,ICICIBANK,EQ,05-Jun-2013,1138.2,1139.9,1144.75,1120.0,1136.3,1134.4,1131.65,2721373,30796.38,112686,1356490,49.85
108,ICICIBANK,EQ,06-Jun-2013,1134.4,1128.0,1162.8,1123.05,1157.0,1154.6,1143.09,1869634,21371.53,88835,696224,37.24
109,ICICIBANK,EQ,07-Jun-2013,1154.6,1147.0,1157.8,1138.7,1144.0,1141.7,1147.65,2386724,27391.14,57912,1074904,45.04
110,ICICIBANK,EQ,10-Jun-2013,1141.7,1146.0,1157.8,1109.1,1119.05,1117.8,1124.61,3058713,34398.5,68078,1859965,60.81
111,ICICIBANK,EQ,11-Jun-2013,1117.8,1107.0,1112.95,1073.3,1075.0,1076.5,1084.19,5804856,62935.94,153738,4018760,69.23
112,ICICIBANK,EQ,12-Jun-2013,1076.5,1070.25,1089.0,1068.8,1084.0,1081.25,1080.23,3267553,35297.13,92106,1456468,44.57
113,ICICIBANK,EQ,13-Jun-2013,1081.25,1070.0,1083.4,1066.0,1068.0,1068.85,1072.65,2667676,28614.85,76144,1506533,56.47
114,ICICIBANK,EQ,14-Jun-2013,1068.85,1086.9,1104.45,1075.0,1102.2,1102.15,1091.21,3570927,38966.18,85700,2144962,60.07
115,ICICIBANK,EQ,17-Jun-2013,1102.15,1100.0,1105.85,1080.1,1103.0,1101.45,1095.55,2646935,28998.6,66029,1243013,46.96
116,ICICIBANK,EQ,18-Jun-2013,1101.45,1096.9,1099.45,1085.05,1092.25,1090.95,1091.78,1902375,20769.67,50538,906399,47.65
117,ICICIBANK,EQ,19-Jun-2013,1090.95,1086.8,1091.0,1078.0,1090.55,1086.7,1083.21,1397823,15141.43,49697,645561,46.18
118,ICICIBANK,EQ,20-Jun-2013,1086.7,1068.0,1068.0,1036.7,1046.0,1046.15,1045.11,4753353,49677.64,262288,3357493,70.63
119,ICICIBANK,EQ,21-Jun-2013,1046.15,1036.2,1050.0,1026.15,1048.0,1044.85,1038.23,4102600,42594.32,264135,2419586,58.98
120,ICICIBANK,EQ,24-Jun-2013,1044.85,1036.5,1054.0,1029.25,1051.5,1049.15,1044.53,4013007,41917.12,185329,2778029,69.23
121,ICICIBANK,EQ,25-Jun-2013,1049.15,1055.0,1056.5,1028.15,1030.9,1032.85,1038.98,5243037,54474.28,280027,3674397,70.08
122,ICICIBANK,EQ,26-Jun-2013,1032.85,1039.8,1046.8,1021.3,1022.7,1026.15,1037.42,4030180,41809.91,273889,2875209,71.34
123,ICICIBANK,EQ,27-Jun-2013,1026.15,1041.0,1044.0,1025.2,1036.0,1030.55,1031.36,6299890,64974.84,175223,3838058,60.92
124,ICICIBANK,EQ,28-Jun-2013,1030.55,1048.0,1076.15,1044.0,1067.25,1070.75,1065.06,4841181,51561.57,137058,3462833,71.53
125,ICICIBANK,EQ,01-Jul-2013,1070.75,1062.65,1073.85,1059.0,1068.0,1067.9,1067.05,2145376,22892.19,64837,1092855,50.94
126,ICICIBANK,EQ,02-Jul-2013,1067.9,1070.6,1084.0,1068.65,1080.0,1079.1,1078.07,2880432,31053.18,65487,1859188,64.55
127,ICICIBANK,EQ,03-Jul-2013,1079.1,1061.6,1071.7,1056.2,1063.6,1064.0,1063.42,3368586,35822.35,124138,2555695,75.87
128,ICICIBANK,EQ,04-Jul-2013,1064.0,1064.0,1069.8,1046.2,1065.0,1063.7,1058.22,2941219,31124.44,90083,1635299,55.6
129,ICICIBANK,EQ,05-Jul-2013,1063.7,1074.0,1077.0,1049.05,1051.2,1051.55,1060.9,2891706,30678.14,61420,1762931,60.97
130,ICICIBANK,EQ,08-Jul-2013,1051.55,1034.5,1038.9,1021.1,1030.0,1027.95,1025.87,3520415,36114.95,131351,2432477,69.1
131,ICICIBANK,EQ,09-Jul-2013,1027.95,1039.0,1042.0,1025.6,1036.0,1034.35,1032.38,3865335,39904.93,111008,2487199,64.35
132,ICICIBANK,EQ,10-Jul-2013,1034.35,1036.95,1050.0,1035.0,1036.25,1038.55,1041.94,2165606,22564.41,66564,1261896,58.27
133,ICICIBANK,EQ,11-Jul-2013,1038.55,1057.25,1073.65,1049.95,1058.05,1057.95,1060.27,2173086,23040.64,76102,1137507,52.35
134,ICICIBANK,EQ,12-Jul-2013,1057.95,1068.1,1068.5,1051.5,1063.2,1060.4,1057.87,1997794,21134.14,60653,1234630,61.8
135,ICICIBANK,EQ,15-Jul-2013,1060.4,1056.0,1064.4,1050.6,1062.25,1061.05,1058.37,1820035,19262.76,43903,986675,54.21
136,ICICIBANK,EQ,16-Jul-2013,1061.05,1035.0,1036.0,997.1,1001.95,1003.45,1004.26,6406471,64337.84,122934,4989991,77.89
137,ICICIBANK,EQ,17-Jul-2013,1003.45,1008.9,1011.65,968.15,985.85,980.25,984.63,6001926,59096.88,169231,4124987,68.73
138,ICICIBANK,EQ,18-Jul-2013,980.25,980.0,991.55,953.4,983.95,984.45,971.99,7418550,72107.85,154300,4757362,64.13
139,ICICIBANK,EQ,19-Jul-2013,984.45,984.0,988.7,954.3,962.55,959.3,965.04,5418508,52290.93,152599,3724505,68.74
140,ICICIBANK,EQ,22-Jul-2013,959.3,960.0,977.45,956.4,975.0,974.45,971.51,2667063,25910.77,79623,1630125,61.12
141,ICICIBANK,EQ,23-Jul-2013,974.45,990.0,994.15,982.75,990.8,989.65,988.45,3611287,35695.83,113624,2515956,69.67
142,ICICIBANK,EQ,24-Jul-2013,989.65,972.0,972.0,942.75,952.0,951.8,951.69,4640390,44162.04,151045,3229807,69.6
143,ICICIBANK,EQ,25-Jul-2013,951.8,941.0,951.95,927.85,936.0,934.85,940.59,5372067,50528.89,124427,3882545,72.27
144,ICICIBANK,EQ,26-Jul-2013,934.85,944.05,951.7,919.35,934.0,931.55,934.11,4507081,42101.17,142905,3181573,70.59
145,ICICIBANK,EQ,29-Jul-2013,931.55,930.7,940.9,923.1,930.05,928.6,930.51,3100622,28851.6,99979,1976303,63.74
146,ICICIBANK,EQ,30-Jul-2013,928.6,931.25,944.35,923.0,926.25,926.05,932.04,4250430,39615.86,96177,2313665,54.43
147,ICICIBANK,EQ,31-Jul-2013,926.05,925.0,925.0,892.1,907.2,909.05,903.28,7774893,70229.18,230500,4095897,52.68
148,ICICIBANK,EQ,01-Aug-2013,909.05,927.0,927.0,892.0,916.3,914.2,909.69,5375195,48897.85,156509,2985962,55.55
149,ICICIBANK,EQ,02-Aug-2013,914.2,918.0,919.85,884.2,887.7,887.1,893.53,5903506,52749.75,109292,4244693,71.9
150,ICICIBANK,EQ,05-Aug-2013,887.1,890.95,909.5,867.85,903.45,902.45,896.26,2502783,22431.54,66837,1221990,48.83
151,ICICIBANK,EQ,06-Aug-2013,902.45,896.0,896.0,862.6,863.9,866.35,878.73,4365114,38357.54,108163,2808186,64.33
152,ICICIBANK,EQ,07-Aug-2013,866.35,868.0,879.7,860.5,865.35,868.25,870.27,4482529,39010.32,93859,2852131,63.63
153,ICICIBANK,EQ,08-Aug-2013,868.25,870.0,884.25,862.25,875.0,875.05,872.17,4342180,37871.18,134544,2879924,66.32
154,ICICIBANK,EQ,12-Aug-2013,875.05,884.5,891.35,861.6,864.25,867.05,879.55,5716285,50277.65,124576,4090667,71.56
155,ICICIBANK,EQ,13-Aug-2013,867.05,858.1,897.65,851.1,891.6,892.55,876.35,4181158,36641.5,90156,1962193,46.93
156,ICICIBANK,EQ,14-Aug-2013,892.55,895.0,913.95,886.55,905.0,905.95,901.89,4422779,39888.6,102127,2540138,57.43
157,ICICIBANK,EQ,16-Aug-2013,905.95,894.0,896.4,856.0,858.2,858.6,867.36,6308775,54719.75,122075,4467544,70.81
158,ICICIBANK,EQ,19-Aug-2013,858.6,861.6,861.6,810.0,813.0,815.35,823.85,5935284,48897.94,122312,3695559,62.26
159,ICICIBANK,EQ,20-Aug-2013,815.35,796.95,834.85,788.9,829.0,830.4,819.22,6715926,55018.34,181390,4295328,63.96
160,ICICIBANK,EQ,21-Aug-2013,830.4,868.3,880.05,803.75,840.0,829.55,840.12,11576907,97260.29,177445,8165626,70.53
161,ICICIBANK,EQ,22-Aug-2013,829.55,827.0,835.55,802.0,831.25,831.1,822.67,7609849,62603.59,264996,4185966,55.01
162,ICICIBANK,EQ,23-Aug-2013,831.1,836.0,866.0,821.4,848.5,853.05,849.49,7856372,66738.79,144098,4933099,62.79
163,ICICIBANK,EQ,26-Aug-2013,853.05,852.55,858.25,821.1,832.0,830.45,834.69,6577322,54900.13,127801,4000332,60.82
164,ICICIBANK,EQ,27-Aug-2013,830.45,818.9,824.0,800.0,803.0,802.6,808.11,7258388,58655.88,148605,4877334,67.2
165,ICICIBANK,EQ,28-Aug-2013,802.6,792.0,808.65,756.9,797.15,796.35,781.5,7925269,61935.74,165712,4254267,53.68
166,ICICIBANK,EQ,29-Aug-2013,796.35,814.4,818.0,792.6,809.0,807.2,804.67,5517399,44396.63,116334,2660497,48.22
167,ICICIBANK,EQ,30-Aug-2013,807.2,810.85,827.4,796.5,819.0,803.75,807.37,14797397,119469.3,197061,9915564,67.01
168,ICICIBANK,EQ,02-Sep-2013,803.75,814.1,832.7,809.1,828.0,826.6,822.17,4595731,37784.83,106814,2191266,47.68
169,ICICIBANK,EQ,03-Sep-2013,826.6,834.0,834.0,776.55,785.0,783.55,799.3,5728127,45784.85,117745,3211460,56.06
170,ICICIBANK,EQ,04-Sep-2013,783.55,783.6,822.35,780.0,817.6,817.75,804.21,5707817,45903.09,125438,2858038,50.07
171,ICICIBANK,EQ,05-Sep-2013,817.75,867.0,907.55,864.4,890.0,893.7,886.5,8891632,78824.53,249704,5134265,57.74
172,ICICIBANK,EQ,06-Sep-2013,893.7,901.7,963.8,901.7,962.0,958.4,937.75,10496341,98429.88,208000,6141474,58.51
173,ICICIBANK,EQ,10-Sep-2013,958.4,963.0,982.0,961.05,970.0,969.6,972.5,7047652,68538.13,175035,4317551,61.26
174,ICICIBANK,EQ,11-Sep-2013,969.6,965.0,977.9,948.2,966.15,969.75,962.22,3640374,35028.3,103773,1576880,43.32
175,ICICIBANK,EQ,12-Sep-2013,969.75,958.9,959.0,940.25,952.95,951.2,949.61,4631365,43979.78,92835,2558604,55.25
176,ICICIBANK,EQ,13-Sep-2013,951.2,940.0,959.9,932.3,935.55,941.95,948.47,3838458,36406.75,108191,1610855,41.97
177,ICICIBANK,EQ,16-Sep-2013,941.95,970.0,989.0,951.0,970.0,969.95,971.65,5265820,51165.23,151189,2868541,54.47
178,ICICIBANK,EQ,17-Sep-2013,969.95,965.0,974.8,954.3,963.9,962.45,962.31,3158245,30392.26,116538,1436307,45.48
179,ICICIBANK,EQ,18-Sep-2013,962.45,967.9,975.8,962.35,974.6,973.1,970.55,3075435,29848.71,79518,1758025,57.16
180,ICICIBANK,EQ,19-Sep-2013,973.1,1026.0,1064.35,1026.0,1033.0,1036.25,1043.1,9009839,93981.53,182984,5763948,63.97
181,ICICIBANK,EQ,20-Sep-2013,1036.25,1032.5,1036.0,960.2,993.15,987.25,990.15,5629374,55739.37,132705,1914968,34.02
182,ICICIBANK,EQ,23-Sep-2013,987.25,961.0,974.45,932.6,943.5,943.3,948.37,3893170,36921.56,104334,2118796,54.42
183,ICICIBANK,EQ,24-Sep-2013,943.3,932.2,958.6,932.2,945.9,944.85,945.72,2510487,23742.08,66016,883040,35.17
184,ICICIBANK,EQ,25-Sep-2013,944.85,947.0,955.0,918.1,939.5,935.2,932.83,3062699,28569.86,84878,1546887,50.51
185,ICICIBANK,EQ,26-Sep-2013,935.2,936.9,956.8,934.15,940.8,946.1,947.44,3222253,30528.79,65699,1639626,50.88
186,ICICIBANK,EQ,27-Sep-2013,946.1,948.4,948.5,915.35,921.3,923.3,924.88,3030067,28024.51,83738,1092616,36.06
187,ICICIBANK,EQ,30-Sep-2013,923.3,906.8,916.5,879.2,880.9,883.65,890.16,3436423,30589.66,114645,1806113,52.56
188,ICICIBANK,EQ,01-Oct-2013,883.65,889.95,915.0,884.0,914.15,910.75,900.51,3913666,35243.14,117063,1782930,45.56
189,ICICIBANK,EQ,03-Oct-2013,910.75,919.0,940.25,905.2,936.0,937.85,925.75,4224162,39105.16,126138,1711250,40.51
190,ICICIBANK,EQ,04-Oct-2013,937.85,932.0,944.2,920.1,933.0,930.6,932.64,2495544,23274.34,64274,603275,24.17
191,ICICIBANK,EQ,07-Oct-2013,930.6,919.3,920.0,893.0,916.65,916.2,904.83,3232202,29245.9,86026,1164875,36.04
192,ICICIBANK,EQ,08-Oct-2013,916.2,947.1,952.4,932.35,934.5,937.1,941.42,2924115,27528.12,77478,1240284,42.42
193,ICICIBANK,EQ,09-Oct-2013,937.1,921.0,955.0,908.0,953.25,950.4,929.25,4504912,41861.94,131173,1804743,40.06
194,ICICIBANK,EQ,10-Oct-2013,950.4,944.0,957.05,934.25,950.6,948.05,945.71,2828877,26752.88,86008,804386,28.43
195,ICICIBANK,EQ,11-Oct-2013,948.05,961.0,1001.8,951.0,999.0,997.05,984.88,5141444,50637.29,131796,2254241,43.84
196,ICICIBANK,EQ,14-Oct-2013,997.05,992.1,1004.9,986.55,998.0,997.15,996.56,2729801,27204.22,54692,1038067,38.03
197,ICICIBANK,EQ,15-Oct-2013,997.15,1002.2,1004.95,971.1,973.0,974.55,984.31,1990533,19593.04,45981,516744,25.96
198,ICICIBANK,EQ,17-Oct-2013,974.55,975.75,985.65,957.9,963.8,964.9,965.82,4362724,42136.26,87166,2438733,55.9
199,ICICIBANK,EQ,18-Oct-2013,964.9,972.0,1013.4,972.0,1010.05,1008.85,998.55,4445196,44387.37,114202,2447274,55.05
200,ICICIBANK,EQ,21-Oct-2013,1008.85,1010.0,1025.65,1003.5,1007.55,1010.25,1015.71,2619422,26605.78,90840,1133891,43.29
201,ICICIBANK,EQ,22-Oct-2013,1010.25,998.0,1027.0,998.0,1010.5,1010.15,1012.84,3263454,33053.46,93695,1424356,43.65
202,ICICIBANK,EQ,23-Oct-2013,1010.15,1012.0,1028.0,1005.25,1023.0,1025.75,1017.82,3052261,31066.42,83827,1337709,43.83
203,ICICIBANK,EQ,24-Oct-2013,1025.75,1021.0,1047.8,1012.35,1020.9,1020.9,1033.75,3110910,32159.06,90264,1143954,36.77
204,ICICIBANK,EQ,25-Oct-2013,1020.9,1025.4,1038.0,1006.2,1022.35,1022.2,1026.11,6394905,65618.96,155024,1740406,27.22
205,ICICIBANK,EQ,28-Oct-2013,1022.2,1024.0,1040.9,1009.0,1016.0,1015.0,1028.51,3391418,34881.23,120631,1650459,48.67
206,ICICIBANK,EQ,29-Oct-2013,1015.0,1020.95,1079.4,1003.15,1078.5,1074.65,1050.57,5332418,56020.65,127914,1813898,34.02
207,ICICIBANK,EQ,30-Oct-2013,1074.65,1082.0,1106.9,1079.4,1100.0,1099.0,1097.15,5197880,57028.41,110136,2718852,52.31
208,ICICIBANK,EQ,31-Oct-2013,1099.0,1093.1,1130.0,1087.65,1122.95,1120.95,1107.95,5649351,62591.85,105104,3128342,55.38
209,ICICIBANK,EQ,01-Nov-2013,1120.95,1119.8,1140.0,1107.15,1129.0,1133.45,1130.91,3368659,38096.51,90739,1300154,38.6
210,ICICIBANK,EQ,03-Nov-2013,1133.45,1136.9,1139.5,1126.75,1129.0,1131.4,1134.48,404216,4585.76,10637,87863,21.74
211,ICICIBANK,EQ,05-Nov-2013,1131.4,1116.35,1135.8,1091.95,1094.2,1096.0,1114.03,3963147,44150.78,89611,2083692,52.58
212,ICICIBANK,EQ,06-Nov-2013,1096.0,1100.0,1100.0,1076.55,1080.7,1080.4,1087.41,2770682,30128.72,62209,1412359,50.98
213,ICICIBANK,EQ,07-Nov-2013,1080.4,1085.5,1092.0,1049.0,1049.2,1051.45,1071.18,3765789,40338.43,84473,1560166,41.43
214,ICICIBANK,EQ,08-Nov-2013,1051.45,1047.9,1057.6,1041.0,1042.75,1049.9,1049.89,2679684,28133.63,72038,1346196,50.24
215,ICICIBANK,EQ,11-Nov-2013,1049.9,1038.05,1052.8,1025.3,1040.0,1037.2,1041.2,2582772,26891.85,83054,1176547,45.55
216,ICICIBANK,EQ,12-Nov-2013,1037.2,1038.0,1043.0,1008.1,1009.2,1012.75,1026.75,3196440,32819.58,90762,1653355,51.72
217,ICICIBANK,EQ,13-Nov-2013,1012.75,999.4,1022.9,995.7,1021.15,1014.9,1008.27,3531697,35608.99,108268,1462034,41.4
218,ICICIBANK,EQ,14-Nov-2013,1014.9,1026.95,1067.85,1026.95,1052.0,1052.1,1055.54,3309424,34932.29,134645,1655067,50.01
219,ICICIBANK,EQ,18-Nov-2013,1052.1,1063.0,1087.8,1059.1,1072.6,1073.65,1076.36,3314258,35673.32,81023,1621938,48.94
220,ICICIBANK,EQ,19-Nov-2013,1073.65,1077.7,1089.7,1070.0,1083.1,1085.0,1083.44,3161011,34247.74,55568,2026940,64.12
221,ICICIBANK,EQ,20-Nov-2013,1085.0,1077.0,1077.0,1041.1,1046.3,1049.15,1060.53,2252720,23890.83,62696,969564,43.04
222,ICICIBANK,EQ,21-Nov-2013,1049.15,1039.9,1041.15,1022.0,1034.9,1030.25,1032.37,2520713,26023.09,97379,1149826,45.62
223,ICICIBANK,EQ,22-Nov-2013,1030.25,1040.0,1043.7,1011.85,1028.0,1020.55,1029.83,3092825,31850.85,70800,1551154,50.15
224,ICICIBANK,EQ,25-Nov-2013,1020.55,1035.5,1078.95,1032.35,1073.85,1074.6,1063.88,3796600,40391.22,89835,1970753,51.91
225,ICICIBANK,EQ,26-Nov-2013,1074.6,1066.0,1084.5,1038.85,1045.4,1043.75,1060.76,3653751,38757.45,61995,2219755,60.75
226,ICICIBANK,EQ,27-Nov-2013,1043.75,1057.0,1057.5,1036.85,1042.55,1042.65,1044.15,2693873,28127.98,65139,1473454,54.7
227,ICICIBANK,EQ,28-Nov-2013,1042.65,1057.3,1064.6,1030.45,1046.35,1038.1,1045.32,3965334,41450.46,69653,2084200,52.56
228,ICICIBANK,EQ,29-Nov-2013,1038.1,1045.0,1072.95,1044.0,1070.0,1068.65,1066.24,2343899,24991.52,75280,994943,42.45
229,ICICIBANK,EQ,02-Dec-2013,1068.65,1070.4,1100.0,1070.4,1090.0,1088.3,1091.67,2884047,31484.16,84846,1238765,42.95
230,ICICIBANK,EQ,03-Dec-2013,1088.3,1085.85,1099.7,1079.05,1085.0,1085.4,1089.33,2504558,27282.86,64447,1099132,43.89
231,ICICIBANK,EQ,04-Dec-2013,1085.4,1078.4,1078.4,1060.25,1072.35,1066.25,1067.29,2924097,31208.72,80537,1370714,46.88
232,ICICIBANK,EQ,05-Dec-2013,1066.25,1108.5,1140.5,1108.5,1136.9,1135.85,1129.74,7894018,89181.69,178107,5172286,65.52
233,ICICIBANK,EQ,06-Dec-2013,1135.85,1135.4,1147.6,1122.9,1143.1,1143.9,1137.16,3338406,37963.09,71843,1775591,53.19
234,ICICIBANK,EQ,09-Dec-2013,1143.9,1200.0,1206.6,1191.1,1194.8,1201.7,1199.81,6164112,73957.66,134598,3904570,63.34
235,ICICIBANK,EQ,10-Dec-2013,1201.7,1200.0,1203.1,1153.8,1159.0,1158.35,1169.74,4975520,58200.69,147690,3284349,66.01
236,ICICIBANK,EQ,11-Dec-2013,1158.35,1148.0,1172.8,1141.05,1169.0,1158.35,1151.17,2950519,33965.36,107961,1449727,49.13
237,ICICIBANK,EQ,12-Dec-2013,1158.35,1155.05,1156.0,1128.3,1133.6,1132.6,1141.83,2646372,30216.96,81318,1368311,51.71
238,ICICIBANK,EQ,13-Dec-2013,1132.6,1115.0,1115.0,1080.0,1089.05,1085.0,1094.37,4610290,50453.85,150737,2826784,61.31
239,ICICIBANK,EQ,16-Dec-2013,1085.0,1089.0,1103.95,1085.0,1095.1,1097.55,1097.45,2075907,22781.96,67960,704071,33.92
240,ICICIBANK,EQ,17-Dec-2013,1097.55,1110.0,1121.5,1090.15,1091.3,1098.3,1108.21,2409047,26697.27,71908,1123242,46.63
241,ICICIBANK,EQ,18-Dec-2013,1098.3,1088.4,1132.7,1081.55,1103.55,1095.8,1104.46,7305437,80685.87,115945,3989599,54.61
242,ICICIBANK,EQ,19-Dec-2013,1095.8,1110.0,1111.9,1058.35,1062.5,1063.5,1069.48,3837488,41041.0,123942,1494872,38.95
243,ICICIBANK,EQ,20-Dec-2013,1063.5,1070.0,1090.6,1065.9,1084.9,1087.7,1079.73,2823289,30483.98,85858,1342379,47.55
244,ICICIBANK,EQ,23-Dec-2013,1087.7,1087.0,1106.9,1087.0,1097.9,1098.05,1100.5,2037538,22423.19,61773,929983,45.64
245,ICICIBANK,EQ,24-Dec-2013,1098.05,1100.0,1109.9,1088.3,1097.95,1098.85,1098.81,1745041,19174.67,47616,670751,38.44
246,ICICIBANK,EQ,26-Dec-2013,1098.85,1095.0,1105.75,1092.35,1103.15,1099.65,1098.68,2613466,28713.59,48970,1196222,45.77
247,ICICIBANK,EQ,27-Dec-2013,1099.65,1108.0,1113.8,1102.4,1108.0,1110.25,1108.92,1417549,15719.47,41625,595223,41.99
